t,mass_model,E_model,mass_maxwell,E_maxwell
0.00397944625521397,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00400651731817461,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00403358838113525,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00406065944409589,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00408773050705653,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00411480157001717,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00414187263297781,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00416894369593844,0,4.44089209850063e-16,0,4.44089209850063e-16
0.00419601475889908,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00422308582185972,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00425015688482036,0,8.88178419700125e-16,0,8.88178419700125e-16
0.004277227947781,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00430429901074164,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00433137007370228,0,8.88178419700125e-16,0,4.44089209850063e-16
0.00435844113666292,0,8.88178419700125e-16,0,8.88178419700125e-16
0.00438551219962356,0,8.88178419700125e-16,0,4.44089209850063e-16
0.0044125832625842,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00443965432554484,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00446672538850548,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00449379645146611,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00452086751442675,0,8.88178419700125e-16,0,8.88178419700125e-16
0.00454793857738739,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00457500964034803,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00460208070330867,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00462915176626931,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00465622282922995,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00468329389219059,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00471036495515123,0,8.88178419700125e-16,0,8.88178419700125e-16
0.00473743601811187,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00476450708107251,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00479157814403315,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00481864920699379,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00484572026995443,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00487279133291506,0,1.33226762955019e-15,0,8.88178419700125e-16
0.0048998623958757,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00492693345883634,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00495400452179698,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00498107558475762,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00500814664771826,0,1.33226762955019e-15,0,8.88178419700125e-16
0.0050352177106789,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00506228877363954,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00508935983660018,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00511643089956082,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00514350196252146,0,1.33226762955019e-15,0,8.88178419700125e-16
0.0051705730254821,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00519764408844274,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00522471515140337,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00525178621436401,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00527885727732465,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00530592834028529,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00533299940324593,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00536007046620657,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00538714152916721,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00541421259212785,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00544128365508849,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00546835471804913,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00549542578100977,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00552249684397041,0,1.33226762955019e-15,0,1.33226762955019e-15
0.00554956790693105,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00557663896989169,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00560371003285232,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00563078109581296,0,1.33226762955019e-15,0,8.88178419700125e-16
0.0056578521587736,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00568492322173424,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00571199428469488,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00573906534765552,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00576613641061616,0,1.33226762955019e-15,0,8.88178419700125e-16
0.0057932074735768,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00582027853653744,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00584734959949808,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00587442066245872,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00590149172541936,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00592856278838,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00595563385134063,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00598270491430127,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00600977597726191,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00603684704022255,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00606391810318319,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00609098916614383,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00611806022910447,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00614513129206511,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00617220235502575,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00619927341798639,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00622634448094703,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00625341554390767,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00628048660686831,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00630755766982895,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00633462873278958,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00636169979575022,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00638877085871086,0,1.33226762955019e-15,0,4.44089209850063e-16
0.0064158419216715,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00644291298463214,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00646998404759278,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00649705511055342,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00652412617351406,0,1.33226762955019e-15,0,8.88178419700125e-16
0.0065511972364747,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00657826829943534,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00660533936239598,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00663241042535662,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00665948148831725,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00668655255127789,0,1.33226762955019e-15,0,1.33226762955019e-15
0.00671362361423853,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00674069467719917,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00676776574015981,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00679483680312045,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00682190786608109,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00684897892904173,0,1.77635683940025e-15,0,4.44089209850063e-16
0.00687604999200237,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00690312105496301,0,1.33226762955019e-15,0,4.44089209850063e-16
0.00693019211792365,0,1.77635683940025e-15,0,4.44089209850063e-16
0.00695726318088429,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00698433424384493,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00701140530680557,0,1.33226762955019e-15,0,4.44089209850063e-16
0.0070384763697662,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00706554743272684,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00709261849568748,0,1.77635683940025e-15,0,4.44089209850063e-16
0.00711968955864812,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00714676062160876,0,1.77635683940025e-15,0,4.44089209850063e-16
0.0071738316845694,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00720090274753004,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00722797381049068,0,1.77635683940025e-15,0,4.44089209850063e-16
0.00725504487345132,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00728211593641196,0,2.22044604925031e-15,0,4.44089209850063e-16
0.0073091869993726,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00733625806233324,0,1.77635683940025e-15,0,4.44089209850063e-16
0.00736332912529388,0,2.22044604925031e-15,0,4.44089209850063e-16
0.00739040018825451,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00741747125121515,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00744454231417579,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00747161337713643,0,1.77635683940025e-15,0,4.44089209850063e-16
0.00749868444009707,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00752575550305771,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00755282656601835,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00757989762897899,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00760696869193963,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00763403975490027,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00766111081786091,0,1.33226762955019e-15,0,8.88178419700125e-16
0.00768818188082155,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00771525294378219,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00774232400674283,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00776939506970346,0,1.77635683940025e-15,0,1.33226762955019e-15
0.0077964661326641,0,1.77635683940025e-15,0,1.33226762955019e-15
0.00782353719562474,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00785060825858538,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00787767932154602,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00790475038450666,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0079318214474673,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00795889251042794,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00798596357338858,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00801303463634922,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00804010569930986,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0080671767622705,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00809424782523114,0,1.77635683940025e-15,0,1.33226762955019e-15
0.00812131888819177,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00814838995115241,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00817546101411305,0,1.77635683940025e-15,0,1.33226762955019e-15
0.00820253207707369,0,1.77635683940025e-15,0,1.33226762955019e-15
0.00822960314003433,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00825667420299497,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00828374526595561,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00831081632891625,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00833788739187689,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00836495845483753,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00839202951779817,0,1.77635683940025e-15,0,1.33226762955019e-15
0.00841910058075881,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00844617164371944,0,1.77635683940025e-15,0,1.33226762955019e-15
0.00847324270668008,0,1.77635683940025e-15,0,1.33226762955019e-15
0.00850031376964072,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00852738483260136,0,1.77635683940025e-15,0,8.88178419700125e-16
0.008554455895562,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00858152695852264,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00860859802148328,0,1.77635683940025e-15,0,1.33226762955019e-15
0.00863566908444392,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00866274014740456,0,1.77635683940025e-15,0,1.33226762955019e-15
0.0086898112103652,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00871688227332584,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00874395333628648,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00877102439924712,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00879809546220776,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0088251665251684,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00885223758812903,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00887930865108967,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00890637971405031,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00893345077701095,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00896052183997159,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00898759290293223,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00901466396589287,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00904173502885351,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00906880609181415,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00909587715477479,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00912294821773543,0,1.77635683940025e-15,0,8.88178419700125e-16
0.00915001928069607,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0091770903436567,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00920416140661734,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00923123246957798,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00925830353253862,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00928537459549926,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0093124456584599,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00933951672142054,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00936658778438118,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00939365884734182,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00942072991030246,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0094478009732631,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00947487203622374,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00950194309918438,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00952901416214502,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00955608522510566,0,2.22044604925031e-15,0,4.44089209850063e-16
0.00958315628806629,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00961022735102693,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00963729841398757,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00966436947694821,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00969144053990885,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00971851160286949,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00974558266583013,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00977265372879077,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00979972479175141,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00982679585471205,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00985386691767269,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00988093798063333,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00990800904359396,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0099350801065546,0,2.22044604925031e-15,0,8.88178419700125e-16
0.00996215116951524,0,2.22044604925031e-15,0,1.33226762955019e-15
0.00998922223247588,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0100162932954365,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0100433643583972,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0100704354213578,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0100975064843184,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0101245775472791,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0101516486102397,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0101787196732004,0,2.22044604925031e-15,0,8.88178419700125e-16
0.010205790736161,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0102328617991216,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0102599328620823,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0102870039250429,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0103140749880036,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0103411460509642,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0103682171139248,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0103952881768855,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0104223592398461,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0104494303028067,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0104765013657674,0,2.22044604925031e-15,0,8.88178419700125e-16
0.010503572428728,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0105306434916887,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0105577145546493,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0105847856176099,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0106118566805706,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0106389277435312,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0106659988064919,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0106930698694525,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0107201409324131,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0107472119953738,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0107742830583344,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0108013541212951,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0108284251842557,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0108554962472163,0,2.22044604925031e-15,0,1.33226762955019e-15
0.010882567310177,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0109096383731376,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0109367094360983,0,2.22044604925031e-15,0,8.88178419700125e-16
0.0109637804990589,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0109908515620195,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0110179226249802,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0110449936879408,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0110720647509015,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0110991358138621,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0111262068768227,0,2.22044604925031e-15,0,1.33226762955019e-15
0.0111532779397834,0,2.22044604925031e-15,0,1.33226762955019e-15
0.011180349002744,0,2.22044604925031e-15,0,8.88178419700125e-16
