t,Tv_w0p25,Ti_w0p25,absdT_w0p25,Tv_w0p50,Ti_w0p50,absdT_w0p50,Tv_w0p75,Ti_w0p75,absdT_w0p75,Tv_w1p00,Ti_w1p00,absdT_w1p00
0.0816192548263282,1.26293050404193,1.20560424393686,0.0573262601050704,1.24328944165084,1.2350658375234,0.00822360412743639,1.24037098370567,1.23944352444106,0.000927459264609576,1.23993413827487,1.2400987925872,0.000164654312328372
0.0816463258892889,1.26291582451565,1.20562626322627,0.0572895612893836,1.24328509092252,1.23507236361588,0.00821272730663414,1.2403699887099,1.23944501693472,0.00092497177518136,1.23993392822835,1.24009910765698,0.000165179428630813
0.0816733969522495,1.26290115436768,1.20564826844823,0.0572528859194574,1.24328074567469,1.23507888148761,0.00820186418708135,1.24036899557582,1.23944650663585,0.000922488939965049,1.23993371869854,1.24009942195169,0.000165703253144134
0.0817004680152102,1.26288649359196,1.20567025961181,0.0572162339801525,1.24327640590045,1.23508539114898,0.00819101475147588,1.24036800429993,1.23944799354968,0.00092001075024406,1.23993350968418,1.24009973547323,0.000166225789049568
0.0817275390781708,1.26287184218244,1.2056922367261,0.0571796054563387,1.24327207159288,1.23509189261034,0.00818017898253776,1.24036701487876,1.23944947768144,0.000917537197317575,1.23993330118399,1.24010004822351,0.000166747039520354
0.0817546101411314,1.26285720013306,1.20571419980016,0.0571430003328965,1.24326774274507,1.23509838588206,0.00816935686300946,1.24036602730883,1.23945095903633,0.000915068272502095,1.23993309319671,1.24010036020443,0.000167267007721961
0.0817816812040921,1.26284256743779,1.20573614884307,0.0571064185947157,1.24326341935012,1.23510487097447,0.00815854837565455,1.24036504158668,1.23945243761955,0.000912603967129222,1.23993288572107,1.24010067141789,0.000167785696812306
0.0818087522670527,1.26282794409058,1.20575808386388,0.0570698602266964,1.24325910140117,1.23511134789791,0.00814775350325903,1.24036405770885,1.2394539134363,0.000910144272548097,1.23993267875582,1.24010098186576,0.00016830310994087
0.0818358233300134,1.2628133300854,1.20578000487165,0.0570333252137483,1.24325478889131,1.23511781666268,0.00813697222863063,1.24036307567188,1.23945538649176,0.000907689180123183,1.2399324722997,1.24010129154995,0.000168819250250252
0.081862894392974,1.26279872541622,1.20580191187543,0.0569968135407917,1.2432504818137,1.2351242772791,0.00812620453459867,1.24036209547232,1.23945685679109,0.000905238681235376,1.23993226635145,1.24010160047232,0.000169334120874831
